002271 东方雨虹 日线 后复权
      日期	    开盘	    最高	    最低	    收盘	    成交量	    成交额
08162010,98.30,102.05,97.79,100.01,4341874,144385216.000
08172010,100.22,101.30,98.90,100.91,3125077,103614560.000
08182010,100.91,101.54,98.00,99.29,2685566,88482296.000
08192010,99.29,100.10,96.26,97.73,3304557,107026400.000
08202010,96.74,96.80,93.80,94.13,3086253,96941088.000
08232010,94.01,98.27,93.83,95.90,2672338,84948336.000
08242010,95.30,98.84,94.70,98.42,3052308,98300128.000
08252010,97.58,98.00,93.80,94.31,2891199,91241752.000
08262010,94.04,95.30,92.54,93.53,2415231,74620600.000
08272010,93.77,95.30,93.14,94.85,1689275,52712188.000
08302010,94.55,101.90,94.19,100.64,6300632,208501040.000
08312010,100.25,101.60,98.33,100.85,4676006,154130752.000
09012010,100.79,101.30,96.44,97.73,3836556,125054472.000
09022010,98.15,99.14,96.80,98.12,2476783,80323808.000
09032010,98.21,99.35,96.92,98.72,2365997,76749168.000
09062010,99.17,100.55,96.80,96.86,2903380,93883632.000
09072010,96.89,97.85,94.70,95.78,2640034,83387816.000
09082010,95.27,96.50,95.03,96.17,1679463,53298892.000
09092010,96.20,96.80,93.80,94.34,2760255,86481824.000
09102010,94.34,94.82,91.25,93.47,2219473,68252792.000
09132010,93.23,97.64,92.60,96.77,3111378,99130216.000
09142010,97.10,97.70,95.90,96.95,2115732,67754840.000
09152010,96.62,96.74,93.65,93.77,2193814,68763440.000
09162010,93.77,94.40,88.70,89.87,2495304,74588056.000
09172010,89.87,91.61,88.76,90.44,1169089,34894040.000
09202010,90.53,91.55,88.25,88.52,1177743,34651648.000
09212010,88.52,89.30,85.64,86.00,1419238,40800584.000
09272010,86.15,88.37,86.15,88.04,1017010,29451594.000
09282010,88.10,88.67,86.60,87.02,963306,27741840.000
09292010,87.02,87.71,86.00,86.27,962309,27510528.000
09302010,86.27,87.83,85.31,87.80,975303,27907906.000
10082010,89.06,91.91,89.00,90.74,1639084,49162604.000
10112010,91.43,93.80,90.29,91.07,2196776,66815160.000
10122010,91.16,92.00,89.75,91.49,1897827,56982596.000
10132010,91.55,96.74,91.55,96.56,4696512,148214432.000
10142010,95.45,99.50,94.43,96.17,3964318,126921608.000
10152010,94.70,96.14,92.00,92.45,3322104,103303368.000
10182010,92.18,92.18,86.00,87.56,2709491,78771232.000
10192010,87.56,91.10,87.56,90.47,2293613,68268952.000
10202010,89.00,93.32,87.86,90.59,2219643,66713524.000
10212010,90.62,93.14,89.63,92.39,2065548,62987812.000
10222010,93.20,98.30,92.57,97.40,5375994,171679264.000
10252010,97.16,105.77,97.16,104.30,8275403,282357824.000
10262010,104.36,106.61,102.71,106.43,7146649,247525120.000
10272010,106.70,114.65,106.70,107.06,7617099,277674656.000
10282010,106.70,111.50,104.63,107.87,5971249,215089760.000
10292010,109.40,117.20,109.10,115.70,10338102,385944640.000
11012010,115.70,117.17,113.24,116.24,8010955,305844192.000
11022010,116.36,116.39,110.60,110.75,6751544,253364032.000
11032010,108.20,114.05,106.85,107.30,4125131,150650144.000
11042010,107.33,109.46,105.35,108.83,3578841,127464944.000
11052010,111.17,111.92,107.60,110.27,2958476,107666840.000
11082010,110.15,111.74,108.80,110.00,2827256,103145296.000
11092010,109.70,116.30,109.10,115.22,5833721,219556416.000
11102010,115.25,121.25,113.99,116.39,4378968,170386896.000
11112010,115.19,117.08,114.32,114.59,3701593,141467872.000
11122010,114.59,115.61,105.35,107.60,4539071,165443904.000
11152010,107.27,109.70,106.16,108.77,2376039,84915304.000
11162010,108.80,111.41,103.70,103.70,2822252,100684784.000
11172010,102.14,105.68,99.35,100.13,1795602,60416968.000
11182010,100.85,103.37,100.46,102.35,1207664,40725436.000
11192010,102.86,107.27,102.86,106.79,2384895,82918272.000
11222010,106.70,113.93,105.56,113.48,4070159,150192800.000
11232010,113.90,113.90,107.30,111.38,2723503,99679248.000
11242010,109.79,115.10,109.79,114.68,3500351,131942216.000
11252010,115.40,119.33,113.33,113.33,4661665,179715424.000
11262010,113.15,113.15,110.45,110.69,2949705,108742768.000
11292010,111.80,116.30,109.55,114.80,3234918,121866496.000
11302010,114.80,117.20,107.60,109.76,3491819,128305264.000
12012010,109.25,110.24,105.80,108.41,1845153,66019780.000
12022010,109.61,111.02,108.11,108.80,1827460,66117056.000
12032010,107.39,110.30,107.33,109.43,1226585,44136440.000
12062010,109.61,118.31,108.26,118.31,6657117,250788512.000
12072010,117.20,118.88,113.30,117.83,5683048,220041008.000
12082010,117.35,125.00,116.87,122.45,9266433,377152768.000
12092010,120.80,122.42,117.83,118.55,5153080,204831568.000
12102010,116.36,118.34,114.20,116.87,3637339,139782560.000
12132010,116.00,122.27,115.46,117.14,5588718,219892784.000
12142010,117.05,128.78,117.05,128.78,11429256,472378528.000
12152010,127.70,132.59,124.76,126.20,9761485,415543072.000
12162010,125.00,129.62,125.00,128.03,4586500,193863920.000
12172010,127.55,131.15,125.90,127.10,3153204,134060368.000
12202010,127.04,133.04,126.23,132.47,6450796,276915008.000
12212010,132.50,132.80,128.39,131.90,3500197,151234416.000
12222010,132.41,132.65,125.90,126.44,3910387,165756032.000
12232010,126.11,126.11,119.60,119.60,4437352,179015984.000
12242010,118.40,122.15,116.93,120.35,2177386,86804816.000
12272010,119.57,122.60,111.83,114.77,3225437,127192376.000
12282010,113.03,114.74,110.42,112.85,2277234,84837720.000
12292010,114.20,118.10,113.00,117.20,1845660,70416576.000
12302010,117.80,119.84,115.85,116.93,2050009,80080600.000
12312010,116.96,119.21,116.96,119.00,1694380,66271724.000
01042011,120.56,123.80,118.40,123.02,2322396,93207920.000
01052011,122.90,128.21,121.25,126.05,3933344,164670928.000
01062011,125.36,128.24,123.80,126.95,3244555,135851088.000
01072011,127.46,127.46,121.70,122.51,2906269,119337224.000
01102011,121.76,121.94,119.30,119.96,1878336,74808480.000
01112011,119.27,120.38,116.84,117.20,1261300,49126428.000
01122011,117.80,119.81,116.90,119.45,915695,35774380.000
01132011,121.07,121.55,116.33,117.20,1129638,44212968.000
01142011,116.90,120.41,115.94,118.28,1639870,64129500.000
01172011,117.77,118.85,110.63,111.11,1797290,67833744.000
01182011,110.54,112.70,108.86,111.59,956040,35135488.000
01192011,111.59,119.30,111.59,115.67,1436137,54923204.000
01202011,115.79,117.44,109.46,110.24,1833598,68742824.000
01212011,109.70,113.57,109.28,111.38,2266120,83851096.000
01242011,111.74,115.70,108.20,108.44,2337697,85684736.000
01252011,108.65,110.45,104.60,104.66,1233413,43258940.000
01262011,104.66,107.57,104.36,106.94,866537,30435338.000
01272011,105.80,112.76,105.74,110.60,1481089,53739472.000
01282011,110.60,111.80,109.25,110.45,988274,36183588.000
01312011,110.57,113.60,109.70,112.55,1139194,42402944.000
02012011,112.40,113.30,110.33,111.65,1027599,37915308.000
02092011,111.20,114.68,110.48,113.60,1308664,48918900.000
02102011,113.72,115.40,111.80,115.19,1389003,52354860.000
02112011,114.77,116.30,113.66,114.44,1334617,50734956.000
02142011,114.20,117.11,113.84,115.19,1846726,70395280.000
02152011,115.25,116.84,114.59,114.83,1719935,65877556.000
02162011,113.90,115.64,112.70,114.95,2285299,86347832.000
02172011,114.53,121.16,114.53,120.80,3963416,156093776.000
02212011,117.80,121.64,117.80,121.25,2675766,106104120.000
02222011,121.28,121.67,116.09,116.18,2755675,107606992.000
02232011,115.25,116.87,113.66,115.70,2645851,100508536.000
02242011,115.70,119.27,115.55,118.70,2419288,94529464.000
02252011,119.00,119.54,117.44,119.39,1910604,74898080.000
02282011,120.74,120.74,117.74,118.28,3264308,128555456.000
03012011,118.55,119.24,115.40,116.30,2498243,97199144.000
03022011,115.55,117.38,114.20,115.94,1602390,61184828.000
03032011,115.94,116.30,112.13,112.19,2008935,75842496.000
03042011,112.19,112.73,109.64,111.44,3142999,115066648.000
03072011,111.65,113.90,111.56,113.78,1936911,72520304.000
03082011,113.78,114.80,113.57,114.47,1377000,52084788.000
03092011,114.47,115.49,112.97,114.65,1713304,64727992.000
03102011,114.65,116.15,113.00,115.25,1700482,64521780.000
03112011,115.58,120.44,114.50,117.50,4010163,156952256.000
03142011,117.35,120.20,116.33,118.76,2759951,108637800.000
03152011,118.97,119.00,114.20,114.68,2734662,104319104.000
03162011,114.68,116.33,113.45,115.28,1694225,64291532.000
03172011,114.05,114.14,109.46,111.71,1896692,70576336.000
03182011,112.10,114.20,112.10,113.15,702603,26349658.000
03212011,113.30,117.05,113.18,115.79,2025305,77505416.000
03222011,115.70,116.24,113.42,115.52,1430275,54149096.000
03232011,115.55,115.97,114.23,115.52,983789,37516004.000
03242011,115.52,115.94,113.93,114.50,1146047,43482876.000
03252011,114.05,115.07,113.90,114.38,1169767,44232020.000
03282011,114.38,115.07,111.50,112.55,2242343,83701672.000
03292011,112.13,112.70,110.30,110.60,1469829,54064320.000
03302011,110.60,110.81,106.94,107.60,2115248,75521384.000
03312011,107.60,109.13,107.15,108.11,893774,31917448.000
04062011,108.50,109.73,107.00,107.12,961916,34471572.000
04072011,107.36,108.74,107.24,108.32,779447,27843336.000
04082011,108.35,110.54,107.84,109.94,806283,29227592.000
04112011,110.33,111.11,108.17,108.26,958658,34523560.000
04122011,108.11,108.17,104.63,106.61,2224362,77715240.000
04132011,106.61,106.85,104.75,106.85,1011636,35328780.000
04142011,106.85,106.85,105.41,105.74,932643,32593150.000
04152011,105.50,108.80,105.47,108.68,1455932,51515240.000
04182011,108.47,110.30,107.30,108.98,1506511,54431504.000
04192011,108.68,108.68,105.95,106.01,988916,34898044.000
04202011,106.10,107.00,105.23,106.34,805765,28307142.000
04212011,106.40,107.27,105.53,105.71,923572,32352830.000
04222011,105.86,106.88,105.50,106.70,809611,28362982.000
04252011,106.91,108.68,106.91,107.09,1222187,43609628.000
04262011,107.15,107.15,103.04,103.07,901366,31223408.000
04272011,102.65,104.24,101.03,101.36,747864,25378930.000
04282011,101.60,103.40,91.40,93.56,1433984,45883380.000
04292011,93.62,96.89,93.62,96.59,621847,19614092.000
05032011,96.80,98.30,94.37,96.35,676656,21454296.000
05042011,96.74,96.74,94.43,94.67,544305,17127928.000
05052011,94.67,95.90,93.83,95.57,344675,10858151.000
05062011,95.60,97.79,94.04,97.07,658894,21108728.000
05092011,97.40,98.84,96.80,98.00,586188,19033894.000
05102011,98.03,99.20,97.31,98.15,585889,18976956.000
05112011,97.73,104.84,97.49,103.10,1767860,59536272.000
05122011,102.59,103.97,100.01,100.55,1152549,38694240.000
05132011,99.95,101.54,98.54,101.00,632887,20919708.000
05162011,101.00,103.22,101.00,101.69,504809,17073866.000
05172011,101.00,102.50,99.95,101.54,524261,17439202.000
05182011,101.45,101.45,100.10,101.15,283906,9465292.000
05192011,101.30,102.59,100.34,101.30,596468,19950132.000
05232011,101.30,102.20,96.98,97.85,540710,17699990.000
05242011,97.79,97.79,92.00,95.99,548591,17189802.000
05252011,95.99,97.76,94.25,96.11,302404,9536306.000
05262011,96.20,96.62,93.50,93.80,483453,15071060.000
05272011,93.20,93.80,89.30,89.99,660040,19750008.000
05302011,90.50,91.85,87.86,90.50,358866,10720104.000
05312011,90.80,91.67,89.84,91.49,267767,8033609.000
06012011,91.52,92.30,90.29,92.12,247004,7486809.000
06022011,92.00,92.00,89.15,90.50,510824,15166081.000
06032011,90.20,92.30,89.30,92.24,442623,13388064.000
06072011,93.71,94.37,92.60,93.47,630272,19501026.000
06082011,94.10,102.20,94.07,99.80,1425927,46634072.000
06092011,100.10,100.10,97.13,97.31,842895,27340626.000
06102011,96.95,99.20,96.95,98.09,889607,28786342.000
06132011,97.55,97.55,93.71,95.93,1369633,21335934.000
06142011,95.69,98.63,94.01,97.85,1444941,23069238.000
06152011,96.89,98.33,96.35,96.41,1015507,16205378.000
06162011,96.35,100.55,95.15,99.95,2412074,38875080.000
06172011,99.59,99.65,97.61,97.91,1469843,23751720.000
06202011,97.43,100.31,95.51,95.75,2234763,36062488.000
06212011,95.45,98.57,95.45,98.45,1359456,21784498.000
06222011,98.45,99.23,96.71,97.19,945308,15114128.000
06232011,96.95,100.07,95.21,99.53,2287837,36752660.000
06242011,100.31,105.35,99.65,102.53,4519306,76555664.000
06282011,105.35,105.65,102.41,104.57,4431100,75762344.000
06292011,102.95,103.85,101.63,101.69,2156492,36270560.000
06302011,101.63,103.79,101.33,102.59,1624711,27475362.000
07012011,102.65,103.85,101.33,101.93,1753690,29449318.000
07042011,101.51,103.79,101.15,103.43,4325423,72633728.000
07052011,103.79,105.65,102.65,104.87,3828622,65510928.000
07062011,104.87,105.53,102.35,103.73,3003018,50997044.000
07072011,103.01,104.27,102.35,102.77,2460265,41732212.000
07082011,102.71,104.15,101.63,102.11,1795631,30277032.000
07112011,101.75,103.67,101.45,102.59,3388492,56929016.000
07122011,101.75,102.59,99.65,100.25,3092406,51093976.000
07132011,100.13,101.75,99.77,101.27,4008338,66124000.000
07142011,101.09,102.65,100.37,102.47,4457880,74416216.000
07152011,102.23,105.05,101.33,104.21,4131208,70212608.000
07182011,104.69,105.29,103.01,103.61,2856121,48596656.000
07192011,103.97,103.97,101.75,102.29,3020217,50756364.000
07202011,102.89,103.25,99.65,100.79,2773422,45944468.000
07212011,100.55,101.81,99.35,100.55,1596442,26343702.000
07222011,100.31,101.45,99.53,100.61,1137984,18716422.000
07252011,99.53,99.53,93.83,94.91,3397539,53664288.000
07262011,94.97,95.63,92.21,93.95,1531053,23403500.000
07272011,93.95,95.57,93.23,95.09,1263646,19591336.000
07282011,94.79,94.79,92.33,94.61,1575195,24037778.000
07292011,94.43,95.21,92.93,93.53,1533756,23645610.000
08012011,94.01,94.07,92.15,93.47,1235224,18801266.000
08022011,93.47,95.03,92.81,94.91,1648616,25433594.000
08032011,94.25,96.23,93.29,96.11,1403369,21913668.000
08042011,95.99,97.43,95.15,95.93,1128053,17784492.000
08052011,92.75,95.93,92.15,94.67,1637857,25226488.000
08082011,93.11,94.07,85.85,89.81,2008926,30107240.000
08092011,86.75,88.73,82.55,86.87,2812321,39136220.000
08102011,87.95,89.15,86.57,86.75,1581150,22753656.000
08112011,84.35,87.41,83.75,86.81,1545957,21848898.000
08122011,87.11,89.03,87.11,88.07,1419385,20564920.000
08162011,90.77,95.33,90.77,91.85,3691857,55990432.000
08172011,90.95,92.51,90.23,90.77,1382651,20629670.000
08182011,90.83,91.55,89.03,89.03,1128593,16611097.000
08192011,87.23,88.25,85.61,87.95,1091110,15535047.000
08222011,87.77,89.33,87.23,87.65,737532,10632499.000
08232011,87.65,89.51,87.05,89.51,984838,14269843.000
08242011,89.87,89.99,88.55,88.97,911875,13326047.000
08252011,88.97,90.11,88.55,89.93,839394,12293726.000
08262011,89.57,94.25,89.15,91.61,2414057,36547400.000
08292011,91.91,93.83,91.61,92.15,1890208,28648938.000
08302011,92.69,93.23,90.47,90.47,1525713,22965116.000
08312011,90.47,90.95,89.27,89.99,1118395,16443401.000
09012011,90.05,90.95,88.37,88.97,839446,12285025.000
09022011,88.55,89.45,88.25,89.33,584632,8516321.000
09052011,89.57,89.57,87.53,87.95,656969,9481579.000
09062011,87.35,88.25,85.55,85.79,755422,10684688.000
09072011,87.35,87.89,85.91,87.65,481324,6840777.500
09082011,87.71,88.43,86.63,86.87,621184,8878569.000
09092011,86.87,88.01,85.49,85.97,738496,10411924.000
09132011,85.55,86.09,83.51,85.25,595154,8272190.500
09142011,86.15,87.35,85.25,87.05,845269,11928548.000
09152011,87.05,87.95,86.45,86.45,897014,12812246.000
09162011,86.57,87.65,86.57,87.41,817646,11682884.000
09192011,87.35,87.35,83.63,83.63,958106,13364707.000
09202011,83.63,84.77,83.45,84.77,426205,5865469.000
09212011,84.23,87.59,84.11,87.17,771238,10922945.000
09222011,86.51,88.25,84.53,84.65,962061,13576078.000
09232011,83.27,83.87,80.99,81.95,1344463,18104926.000
09262011,81.77,83.75,79.49,80.27,995337,13236392.000
09282011,80.75,82.13,78.59,79.19,1129676,14854411.000
09292011,78.59,79.49,74.39,74.69,1371645,17027682.000
09302011,74.75,75.35,73.55,75.05,822653,9971026.000
10102011,75.17,76.43,74.81,74.99,620703,7671323.500
10112011,76.79,77.81,73.55,74.15,958604,11744764.000
10122011,74.15,76.43,72.89,76.31,1947142,23810146.000
10132011,76.31,77.33,75.53,76.61,1536255,19211796.000
10142011,75.95,76.49,75.41,76.31,829378,10290279.000
10172011,76.31,77.45,75.41,75.83,1329592,16577026.000
10182011,75.23,75.65,72.65,72.65,1140261,13765562.000
10192011,72.41,73.19,70.79,72.05,1150342,13540163.000
10202011,71.75,71.75,67.97,68.51,1107674,12498549.000
10212011,68.51,69.23,64.07,64.97,1615080,17365040.000
10242011,65.15,66.05,62.63,64.25,2304945,23867404.000
10252011,63.89,66.77,63.41,66.35,2525482,26871740.000
10262011,65.51,72.83,65.33,72.83,9092516,106690024.000
10272011,74.15,74.15,70.79,71.69,8092411,95828800.000
10282011,72.35,74.93,72.35,73.13,5636168,67477848.000
10312011,73.01,80.27,71.69,79.43,9392819,117823560.000
11012011,77.63,83.39,76.91,82.31,9452800,123969264.000
11022011,80.15,84.47,79.67,83.75,6774841,90983008.000
11032011,84.05,84.89,81.95,82.07,7171120,97419232.000
11042011,81.95,82.85,79.97,80.81,4754550,63113504.000
11072011,81.35,82.49,79.73,80.81,3402485,45018092.000
11082011,80.09,81.23,78.89,79.55,3039905,39794216.000
11092011,79.85,87.35,79.85,87.35,12829260,178375040.000
11102011,87.95,91.31,85.67,88.07,13386633,193673280.000
11112011,88.13,93.05,87.05,90.23,10396429,154240656.000
11142011,90.71,92.15,89.15,92.03,8040126,119459232.000
11152011,91.31,91.85,89.75,90.17,5236235,77547904.000
11162011,90.23,90.71,86.15,86.87,5541231,79808408.000
11172011,86.57,89.09,85.55,88.07,4142857,59411984.000
11182011,86.75,86.75,83.15,83.27,4736750,65437708.000
11212011,82.67,85.43,81.95,84.65,2650362,36310128.000
11222011,84.05,85.31,82.67,85.01,2908791,40036812.000
11232011,84.83,92.15,84.83,90.47,10739234,157411792.000
11242011,89.15,91.49,86.81,89.81,6359460,92892592.000
11252011,88.55,92.87,88.55,90.23,7219290,107901008.000
11282011,89.69,90.65,86.39,87.05,4714396,67747656.000
11292011,87.41,92.09,86.87,91.85,6213450,91242960.000
11302011,91.55,91.97,83.81,86.69,6162777,89366048.000
12012011,89.45,92.63,87.59,90.59,7806858,115492088.000
12022011,89.51,90.17,84.77,85.55,5408622,77080680.000
12052011,85.55,85.85,77.75,77.99,4660976,61035244.000
12062011,77.45,80.03,75.77,78.83,2340874,29887318.000
12072011,78.95,81.23,78.71,80.15,2150263,28187762.000
12082011,79.01,80.63,75.05,79.25,3494719,44583244.000
12092011,77.27,79.07,76.73,77.27,1861381,23607518.000
12122011,77.15,80.03,76.73,77.93,1881956,24197846.000
12132011,77.15,79.19,75.65,77.45,2398534,30342780.000
12142011,77.15,77.39,71.15,71.27,2932690,35538112.000
12152011,71.15,71.57,67.55,68.27,2305190,25914376.000
12162011,68.81,74.93,68.81,74.93,2863265,33275524.000
12192011,75.05,79.37,73.01,77.99,5670490,71211760.000
12202011,77.93,79.49,76.13,76.37,3369290,42687624.000
12212011,77.03,79.31,75.89,75.95,3024027,38394496.000
12222011,74.75,79.25,71.33,78.59,4643612,58020384.000
12232011,78.59,83.09,77.15,80.69,5450313,71404456.000
12262011,80.15,82.25,79.43,79.61,3585263,47461388.000
12272011,78.95,80.45,72.65,73.37,4417550,54905740.000
12282011,70.55,75.47,70.55,75.41,2890232,34629312.000
12292011,76.13,76.19,72.95,74.15,2417634,29420194.000
12302011,74.21,75.83,73.73,74.99,2211613,27071050.000
01042012,75.35,78.17,75.11,75.65,4118578,51743968.000
01052012,74.57,75.29,70.25,70.37,3814287,45171532.000
01062012,68.51,72.17,67.85,71.51,2490198,28372400.000
01092012,71.51,75.47,70.01,74.99,3119839,37338444.000
01102012,74.99,78.71,74.27,77.75,4941549,61840380.000
01112012,77.45,78.23,75.95,77.69,4056564,51049496.000
01122012,77.27,78.65,76.25,76.55,3360298,42391968.000
01132012,76.61,77.09,72.05,73.01,3120002,37744680.000
01162012,72.17,74.63,71.75,72.11,1496648,17792262.000
01172012,72.35,76.43,72.17,75.95,2544225,30998862.000
01182012,76.07,76.31,71.75,71.99,3586805,43407988.000
01192012,70.43,72.71,69.47,70.01,3187075,36693252.000
01202012,70.55,71.45,69.59,71.03,2966162,33962240.000
01302012,71.15,72.35,70.13,70.37,2705415,31365954.000
01312012,70.43,71.27,66.95,69.11,3691624,41050324.000
02012012,68.75,69.23,67.01,67.55,3321174,36707244.000
02022012,68.21,68.93,67.25,68.87,2543183,28209742.000
02032012,69.17,72.11,68.39,70.91,4388500,50214008.000
02062012,71.15,71.63,70.31,71.63,3937202,45561976.000
02072012,72.65,72.65,70.49,71.09,4493349,52333936.000
02082012,70.85,72.41,69.65,72.41,5671308,66060252.000
02092012,73.01,75.71,72.89,73.07,7192390,87160304.000
02102012,72.47,73.97,71.81,73.37,5245798,62579132.000
02132012,72.35,75.77,71.75,74.15,7157559,86456464.000
02142012,74.21,74.75,72.95,73.61,3833661,46026532.000
02152012,73.61,74.75,72.77,74.75,5078400,61409544.000
02162012,74.75,74.81,72.23,73.31,9464571,113670992.000
02172012,73.61,74.15,72.53,73.07,3429730,41035756.000
02212012,73.43,74.69,72.47,74.51,5590874,67247616.000
02222012,74.33,76.43,74.21,76.31,8687104,106932640.000
02232012,75.95,76.85,75.05,75.65,6250289,77463656.000
02242012,75.65,77.99,75.17,77.45,9088726,113943192.000
02272012,77.69,78.17,76.55,76.55,8579776,108316040.000
02282012,76.37,76.67,74.15,75.53,6113491,75166552.000
02292012,75.29,75.77,73.97,73.97,4562397,55491488.000
03012012,73.61,75.17,73.55,74.33,3069806,37304944.000
03022012,74.63,75.71,74.63,75.71,3565199,43833904.000
03052012,76.25,76.37,74.75,74.81,3813922,46951632.000
03062012,74.75,76.31,74.15,76.01,4783797,58752872.000
03072012,75.41,76.85,75.05,75.71,4512200,56049720.000
03082012,75.83,83.03,75.83,81.35,17584044,231804080.000
03092012,80.57,82.43,80.57,82.13,9819047,130981840.000
03122012,82.25,82.97,80.33,81.41,5076649,67647888.000
03132012,81.47,82.85,80.45,82.43,5155642,69126496.000
03142012,82.55,83.03,75.65,76.67,9385922,121791680.000
03152012,76.19,77.15,72.95,74.33,4889331,59708572.000
03162012,74.63,76.31,73.91,76.01,3255222,39993356.000
03192012,76.07,77.69,74.87,77.27,3690090,46265684.000
03202012,77.09,77.15,74.75,74.93,2664192,32934296.000
03212012,74.87,76.13,73.55,75.17,2552705,31155676.000
03222012,75.23,75.89,74.63,75.41,2480197,30484984.000
03232012,74.69,74.69,70.31,71.27,5179438,61234292.000
03262012,71.27,71.69,69.89,70.43,2377830,27368166.000
03282012,70.49,70.85,67.67,67.79,3053994,33993504.000
03292012,67.85,68.63,65.75,67.31,2898403,31716406.000
03302012,66.95,67.61,64.25,65.21,2955275,31502560.000
04052012,65.27,67.07,65.15,66.89,2073574,22365416.000
04062012,66.89,69.47,66.65,68.21,2787087,31066992.000
04092012,68.45,69.95,67.13,67.43,2568386,28732440.000
04102012,67.55,68.33,65.81,68.33,1714181,18729682.000
04112012,67.55,68.33,67.07,68.03,1360029,14995222.000
04122012,68.15,69.23,68.15,69.23,2224579,24935632.000
04132012,69.35,69.53,68.75,69.29,2235896,25184304.000
04162012,69.05,69.23,68.45,69.11,1718660,19292746.000
04172012,68.81,69.23,67.37,67.37,2061871,22854576.000
04182012,67.25,69.35,67.07,69.29,2616681,29278462.000
04192012,69.35,69.59,68.45,68.69,2026328,22749876.000
04202012,68.69,75.41,68.69,74.39,11582842,139887680.000
04232012,73.19,77.09,71.75,75.35,9208093,113318200.000
04242012,74.69,74.69,69.77,73.07,6647155,78281752.000
04252012,72.77,76.25,71.51,74.69,6488642,78679360.000
04262012,74.63,75.35,72.35,73.61,3795890,45635208.000
04272012,73.97,73.97,72.17,72.23,2480891,29416598.000
05022012,73.25,73.85,71.15,71.93,5178844,60879808.000
05032012,72.29,72.29,70.31,71.51,3754458,43536224.000
05042012,71.57,72.35,71.03,71.81,2564385,30009984.000
05072012,71.51,75.95,71.33,75.35,6368525,77211016.000
05082012,74.75,76.07,73.61,74.03,3608451,43872024.000
05092012,73.85,74.75,72.77,74.57,2409921,29006662.000
05102012,74.15,75.29,73.55,73.67,2953414,35862408.000
05112012,73.67,74.69,73.37,73.55,1978849,23811362.000
05142012,74.69,74.69,73.49,73.61,1896791,22943540.000
05152012,72.83,74.75,72.35,74.75,2626632,31727310.000
05162012,74.15,75.05,73.25,73.55,1999809,24126984.000
05172012,73.49,74.69,73.25,74.63,1679478,20316886.000
05182012,74.45,74.45,71.75,71.75,2141064,25608368.000
05212012,72.29,74.69,71.45,71.57,2234021,26630304.000
05222012,71.81,73.37,70.91,72.71,2137200,25075824.000
05232012,72.41,73.31,71.45,71.63,1582250,18658110.000
05242012,70.91,72.95,70.91,71.09,1501714,17560352.000
05252012,71.15,74.15,70.85,73.73,3937442,46948252.000
05282012,73.85,80.09,73.31,78.77,10706626,135104112.000
05292012,78.35,82.73,77.21,79.25,14362245,188973200.000
05312012,79.25,86.15,78.65,84.35,15588853,212311088.000
06012012,84.05,84.05,80.45,83.03,7738916,104451336.000
06042012,81.59,84.05,81.05,81.83,5804905,78379552.000
06052012,81.77,85.43,81.77,82.73,5839819,79855544.000
06062012,82.55,83.69,80.09,81.95,3381725,44985628.000
06072012,82.55,85.67,81.35,83.81,7680489,105742848.000
06082012,85.25,85.97,81.53,82.67,4743655,64812504.000
06112012,81.95,84.65,80.21,83.27,5528014,74996472.000
06122012,83.15,86.75,82.61,85.55,7274216,101084416.000
06132012,85.55,88.31,84.35,87.35,5776863,81910936.000
06142012,87.29,87.35,85.91,86.45,3074329,43580392.000
06152012,86.45,89.15,84.35,85.07,5170021,73080408.000
06182012,84.23,86.33,83.87,85.85,4605608,64101292.000
06192012,85.07,89.45,82.55,87.23,7098678,101735040.000
06202012,87.17,88.49,86.57,86.57,3193000,45783632.000
06212012,89.03,89.03,86.45,87.23,3310975,47488104.000
06252012,87.05,87.17,83.69,84.59,3169259,44236396.000
06262012,84.29,86.21,80.81,83.51,3736335,50608864.000
06272012,83.33,84.71,81.83,82.85,1476714,20147480.000
06282012,82.85,84.29,80.63,81.41,1823862,24388486.000
06292012,81.05,83.81,79.01,83.15,1654490,22056664.000
07022012,82.25,84.35,77.63,77.93,7008875,91041616.000
07032012,78.05,79.25,76.79,78.35,2333249,29833884.000
07042012,78.83,79.49,77.33,79.19,1598938,20317658.000
07052012,78.35,78.95,75.41,77.03,1716227,21400566.000
07062012,76.19,79.49,76.19,78.83,2115528,26817696.000
07092012,77.51,80.57,77.27,79.43,3492218,44865792.000
07102012,78.65,81.05,78.65,79.61,2406954,31296134.000
07112012,79.61,81.47,78.59,79.55,2247428,29150164.000
07122012,78.53,80.75,76.43,78.65,3150537,40226352.000
07132012,79.07,80.21,75.23,75.29,4642402,57807016.000
07162012,75.35,76.07,70.85,71.21,5952437,69534912.000
07172012,71.69,74.21,70.13,73.79,2771178,32667014.000
07182012,73.73,73.97,72.35,73.67,1674209,19811110.000
07192012,73.85,74.51,73.25,73.85,1186144,14189875.000
07202012,74.09,74.69,72.95,73.43,1191037,14267827.000
07232012,77.93,77.99,73.73,73.97,2684384,32601186.000
07242012,72.95,74.45,71.81,73.79,1139820,13492250.000
07252012,73.79,77.15,73.43,73.73,2563461,31197320.000
07262012,74.03,75.65,74.03,74.93,2225912,27080602.000
07272012,74.93,74.93,73.43,74.09,950971,11394996.000
07302012,74.15,74.45,71.39,72.41,2227683,26139696.000
07312012,71.15,72.59,71.03,71.39,660875,7642490.500
08012012,72.35,75.05,71.45,73.25,1588790,18854390.000
